A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,AA,AB,AC,AD,AF,AG,AH,AI,AJ,AK,AL,AM,AN,AO,AP,tag
0.433357653,0.637574432,0.628608344,0.304845533,0.172620546,0.705249498,0.692666941,0.870028097,0.803615029,0.749770602,0.902495103,0.854395493,0.333741938,0.794498671,0.168827382,0.242966511,0.472162626,0.912987356,0.309511224,0.698241662,0.509945457,0.300911958,0.612897962,0.333610047,0.555380294,0.19084004,0.874039679,0.012759976,0.026445153,0.196180942,0.842322956,0.478168044,0.653534582,0.741503721,0.011850646,0.365590626,0.731756962,0.368113894,0.930822934,0.692496776,0.985506338,1
0.433357653,0.637574432,0.628608344,0.044436384,0.623619391,0.463286689,0.900741339,0.074264608,0.086101383,0.969994915,0.571022268,0.676575409,0.697875238,0.634274661,0.647926284,0.627307074,0.932957445,0.257114302,0.930370164,0.696007229,0.273043732,0.05697507,0.615519164,0.312837964,0.998725883,0.680686162,0.727796499,0.001970863,0.224896716,0.036127985,0.58586293,0.221426852,0.012377757,0.863944314,0.683049108,0.729417812,0.836419884,0.075372619,0.954838505,0.471752924,0.166267438,0
0.433357653,0.637574432,0.628608344,0.959025215,0.370672526,0.06310532,0.343918582,0.75690715,0.525283362,0.470739334,0.400183902,0.161063073,0.236210339,0.389677159,0.484781051,0.757592922,0.095346884,0.330643797,0.326546623,0.709357499,0.605958262,0.734270765,0.363610335,0.96725377,0.543705586,0.249122235,0.956398624,0.876614528,0.001820994,0.88668335,0.09193481,0.933167711,0.926425406,0.218125486,0.910318258,0.838462028,0.499894455,0.861458097,0.67339405,0.168973752,0.971243629,1
0.433357653,0.637574432,0.628608344,0.180561449,0.79169155,0.937843557,0.388594572,0.003054198,0.183737214,0.247640387,0.696246753,0.393470734,0.852041565,0.815818509,0.222576261,0.733073455,0.075472312,0.771468732,0.789606826,0.921606084,0.588943643,0.480962061,0.207298309,0.342638413,0.242452731,0.840416802,0.842294175,0.847362378,0.921774075,0.290181148,0.950899701,0.007950624,0.810016221,0.672249512,0.039480415,0.661867635,0.99384066,0.613700403,0.178874877,0.027229868,0.006360161,0
0.433357653,0.637574432,0.628608344,0.668413914,0.925688428,0.841357278,0.372317285,0.407723416,0.191424647,0.664573159,0.178393065,0.525395044,0.598213786,0.278554874,0.623899208,0.145848972,0.591241216,0.159949316,0.738828378,0.424020254,0.259078493,0.112206413,0.766433451,0.326615325,0.765634651,0.862149174,0.26141232,0.255608663,0.624361483,0.249182745,0.992522342,0.348857473,0.29571665,0.582989024,0.68352086,0.45662565,0.37340199,0.764814097,0.194380969,0.840025015,0.699090868,0
0.433357653,0.637574432,0.628608344,0.865327202,0.20312714,0.268444675,0.249944405,0.28169108,0.214101799,0.333026234,0.986564046,0.047405999,0.180371904,0.469309721,0.233689063,0.553320451,0.99679908,0.775640439,0.752230927,0.803709918,0.445191269,0.107825735,0.901985104,0.206023297,0.68828695,0.197148081,0.69191081,0.175192355,0.349239151,0.080130504,0.818047159,0.460722818,0.646355519,0.40644938,0.397179134,0.514017227,0.165590843,0.366546896,0.238089971,0.170696719,0.206671985,0
0.433357653,0.637574432,0.628608344,0.956603725,0.038359015,0.38538217,0.172026934,0.820981107,0.581797612,0.340398225,0.157716619,0.842200317,0.384211868,0.912360879,0.661660404,0.333695443,0.721323865,0.566632552,0.401986518,0.162838202,0.403955245,0.69094286,0.072949099,0.49664744,0.563179869,0.367676213,0.284513212,0.239599624,0.500811191,0.570581395,0.967840974,0.688650138,0.557898076,0.441857075,0.051275166,0.698518372,0.255482061,0.241453444,0.933405335,0.728158069,0.981194732,0
0.433357653,0.637574432,0.628608344,0.822960212,0.564151332,0.033213219,0.34958235,0.17385968,0.039206354,0.869427217,0.202922888,0.84159622,0.866713573,0.739838925,0.904962135,0.183798661,0.428483456,0.778057939,0.984329096,0.329989773,0.470718093,0.871730711,0.319953173,0.408720596,0.162889791,0.424668971,0.856440222,0.621282247,0.268826857,0.557227711,0.164759274,0.633894938,0.064949206,0.154911827,0.827341129,0.382216181,0.190307489,0.208674482,0.920318858,0.951017343,0.216295681,0
0.433357653,0.637574432,0.628608344,0.962080624,0.720189975,0.692953872,0.087253666,0.84656461,0.741247695,0.639380727,0.157432808,0.208251725,0.128172992,0.056911587,0.907110844,0.895218621,0.763987796,0.049710206,0.148506448,0.693217504,0.601142802,0.529343257,0.062241491,0.269839842,0.662549553,0.607443771,0.189607167,0.570752425,0.894452245,0.157437291,0.485267186,0.835006552,0.17568595,0.114571121,0.414024446,0.420112154,0.935774359,0.96355672,0.236113471,0.553023555,0.157028169,0
0.433357653,0.637574432,0.628608344,0.926327766,0.48311961,0.97815729,0.63600973,0.834400173,0.148255182,0.206361799,0.708757448,0.365856172,0.748828974,0.610710587,0.837667432,0.587674048,0.175355297,0.5468356,0.41791362,0.626941996,0.093696717,0.563492017,0.184221781,0.871010312,0.58078292,0.610902481,0.491249117,0.161104181,0.761508259,0.260432173,0.397432855,0.688420033,0.991631068,0.816662804,0.416781729,0.523433865,0.666117608,0.004352067,0.500477544,0.614492101,0.64627285,1
0.433357653,0.637574432,0.628608344,0.192832134,0.588033634,0.092664318,0.15652989,0.295034938,0.068459246,0.360982185,0.342427978,0.44818132,0.942983838,0.408143902,0.132142305,0.453246858,0.55568359,0.236681793,0.881713186,0.17794405,0.948656286,0.82609476,0.263769525,0.28974032,0.715037183,0.863124103,0.457959911,0.333888567,0.842110967,0.663282747,0.686969683,0.800149072,0.963717058,0.550004138,0.928050792,0.920452826,0.886987691,0.684827717,0.31576575,0.600682114,0.764398544,1
0.433357653,0.637574432,0.628608344,0.805180553,0.330935377,0.386495279,0.000315271,0.272125792,0.762896609,0.436630671,0.964901415,0.256925078,0.337605375,0.643631282,0.977170806,0.790096048,0.700865932,0.704229711,0.101615172,0.615453466,0.216648708,0.981784494,0.391006847,0.282118985,0.956614036,0.170827703,0.901195493,0.501300467,0.873300686,0.516390165,0.111982445,0.815677443,0.899475865,0.427100717,0.159443307,0.00153636,0.323457972,0.703083712,0.105265904,0.037173325,0.694390304,0
0.433357653,0.637574432,0.628608344,0.324016983,0.19756796,0.829407278,0.643755079,0.995213741,0.11315302,0.46085597,0.786969343,0.353866864,0.10443931,0.616894942,0.881449239,0.596652925,0.760664675,0.931996104,0.894458794,0.845331262,0.399467681,0.74508849,0.618809427,0.259797568,0.215480819,0.123351437,0.197846107,0.330058053,0.93975294,0.647652151,0.11640236,0.740383569,0.116503606,0.39304203,0.353494756,0.54433881,0.958484337,0.334613978,0.165032547,0.546621963,0.9448505,1
0.433357653,0.637574432,0.628608344,0.64636741,0.248914157,0.525035336,0.260357648,0.77862224,0.246668289,0.151540016,0.155538882,0.347990678,0.513258543,0.793741912,0.040572945,0.476654735,0.203766926,0.447420296,0.916234398,0.543985949,0.489768985,0.994763348,0.476796623,0.845671514,0.05796816,0.335658521,0.092296018,0.150638404,0.859601748,0.288244417,0.607369299,0.139502852,0.875329385,0.087372623,0.507055401,0.903981963,0.108140286,0.580703208,0.519435084,0.952879558,0.472592498,0
0.433357653,0.637574432,0.628608344,0.73119125,0.359966955,0.28673824,0.441655926,0.275756172,0.494970717,0.30537463,0.545110401,0.291018615,0.558711422,0.231000226,0.768786743,0.720082954,0.299552486,0.343040886,0.24300581,0.138023873,0.977880236,0.048204887,0.475207496,0.53470641,0.30198459,0.027955633,0.343730904,0.65075951,0.645543851,0.244435073,0.133905353,0.765323851,0.783963504,0.566553364,0.160353174,0.601967209,0.656106023,0.555139446,0.831235996,0.811867261,0.935885288,0
0.433357653,0.637574432,0.628608344,0.577722475,0.06635401,0.030053532,0.562043637,0.345199987,0.824026554,0.384955364,0.927155588,0.695061108,0.763182985,0.039374866,0.363859912,0.229898028,0.158130722,0.285875716,0.818221467,0.856397556,0.712289868,0.794947873,0.946236571,0.102708444,0.695000358,0.241020454,0.595151782,0.185296084,0.438696778,0.849422167,0.629253366,0.234417383,0.37935977,0.602914666,0.313811958,0.771286892,0.27344254,0.214006847,0.160903014,0.833174695,0.349234331,0
0.433357653,0.637574432,0.628608344,0.756876269,0.489360182,0.143929321,0.491697971,0.546369378,0.739976995,0.346889508,0.340296061,0.726927811,0.441890916,0.68204425,0.421763486,0.237489643,0.844142488,0.305619201,0.464348976,0.822016777,0.222811655,0.79692725,0.996970195,0.91699666,0.571556322,0.955593018,0.817572173,0.650528612,0.262724357,0.471411511,0.428665141,0.10726416,0.802083044,0.888271872,0.691228283,0.1776397,0.821150204,0.469175607,0.393657491,0.301603414,0.929238761,1
0.433357653,0.637574432,0.628608344,0.376052275,0.366797653,0.470681215,0.589653888,0.013569683,0.663171645,0.343778643,0.699947271,0.612723276,0.210066916,0.292871453,0.133223703,0.805182079,0.61538202,0.599211351,0.779452538,0.307144511,0.553340244,0.19991421,0.654495894,0.984760556,0.168255193,0.332695542,0.983134214,0.506932119,0.101468168,0.238572884,0.822142878,0.811813559,0.766719287,0.07628493,0.438590252,0.364685557,0.43757705,0.296183476,0.709856163,0.706193722,0.383633721,0
0.433357653,0.637574432,0.628608344,0.75517952,0.111858318,0.354894592,0.194628918,0.257146221,0.597470458,0.652739154,0.562487798,0.562851232,0.119382915,0.605536262,0.461903709,0.273918722,0.493164867,0.519519191,0.849715044,0.818511899,0.258781318,0.811342509,0.453284778,0.58347557,0.552346546,0.342971842,0.885517519,0.295826032,0.626608343,0.316808297,0.820989966,0.961205043,0.718025216,0.555693547,0.355431034,0.247006432,0.113715756,0.109549258,0.717476783,0.929476542,0.599571143,0
0.433357653,0.637574432,0.628608344,0.693265453,0.432287885,0.591067603,0.585597318,0.125790948,0.681383832,0.76538786,0.555719287,0.296546225,0.571724069,0.126282577,0.896524675,0.698585078,0.450309693,0.377528773,0.01813774,0.701445977,0.17568898,0.689632469,0.277374654,0.470248915,0.060746626,0.471139685,0.068593797,0.462018807,0.083153182,0.883274849,0.775033896,0.69278235,0.769787799,0.343441589,0.597326453,0.292165709,0.362759831,0.704494089,0.815908749,0.19568141,0.804538658,0
0.433357653,0.637574432,0.628608344,0.3893379,0.874634813,0.633110398,0.064775902,0.037695627,0.69035129,0.912559949,0.33422229,0.552810868,0.144943579,0.404316028,0.082620235,0.220148075,0.076349997,0.5469949,0.108466053,0.106215641,0.076061261,0.787225523,0.219316695,0.626802145,0.263414874,0.270946985,0.041726308,0.408518585,0.600072303,0.404479487,0.784016156,0.219771267,0.75686651,0.719049291,0.024327893,0.898347452,0.199910508,0.97094021,0.216165834,0.654386148,0.973463767,0
0.433357653,0.637574432,0.628608344,0.3681393,0.461841507,0.037959656,0.597716462,0.53695454,0.816717815,0.337307724,0.333894133,0.960893468,0.627697075,0.249099863,0.76081384,0.693306702,0.318384342,0.317628198,0.54155895,0.661393753,0.867476086,0.995286272,0.872332316,0.283801248,0.163004492,0.342168828,0.632702022,0.294086083,0.423913701,0.107470181,0.282952455,0.077326615,0.827464483,0.892722344,0.259753491,0.619343675,0.258832399,0.276573618,0.292324233,0.005372722,0.066830851,0
0.433357653,0.637574432,0.628608344,0.030138886,0.539579025,0.794763376,0.079929988,0.664590799,0.877407848,0.217982018,0.294955463,0.121086676,0.050753366,0.11548867,0.250967954,0.957425336,0.626313502,0.38634074,0.643138589,0.12129332,0.397553263,0.981535655,0.324887702,0.839128392,0.637836124,0.199536889,0.15232251,0.523225464,0.510513284,0.120222995,0.970215381,0.931003917,0.533892235,0.259663241,0.0642206,0.824903644,0.787421941,0.224140873,0.060424804,0.990081614,0.569540994,0
0.433357653,0.637574432,0.628608344,0.481824937,0.540916098,0.247884719,0.906508653,0.048583534,0.672494077,0.972939119,0.508695603,0.785488934,0.713288861,0.231671502,0.357233996,0.655676053,0.540336804,0.42956354,0.071675347,0.904591413,0.497951294,0.287804735,0.057079161,0.566274947,0.328034437,0.492882477,0.898003028,0.368309505,0.193319531,0.249087749,0.239317033,0.458591445,0.175843486,0.018362669,0.986167528,0.77331131,0.924291222,0.963350908,0.891495884,0.67949444,0.717623653,1
0.433357653,0.637574432,0.628608344,0.512750673,0.965054509,0.577092838,0.171450051,0.555521427,0.608913158,0.901800181,0.50768842,0.802435706,0.443260859,0.362537858,0.064830243,0.708043173,0.769875778,0.305256037,0.955237729,0.444838943,0.819272797,0.518384607,0.8607219,0.071065466,0.267897754,0.653304374,0.08084612,0.81389896,0.919270298,0.277748478,0.452175006,0.085348568,0.909672694,0.112391437,0.115708936,0.841552692,0.621308534,0.414988582,0.68114235,0.229437926,0.547611364,1
0.433357653,0.637574432,0.628608344,0.601573407,0.052375038,0.572087362,0.70670198,0.561819791,0.307580516,0.940103844,0.208045716,0.618466291,0.217934205,0.033442548,0.622499971,0.522591249,0.554255702,0.291362204,0.811574735,0.958981229,0.656482831,0.063102049,0.459934443,0.975400575,0.446983283,0.87677332,0.061272564,0.711228689,0.616576021,0.356510054,0.678513184,0.237755784,0.445520285,0.068152553,0.281584992,0.110146953,0.769192314,0.335644942,0.488376696,0.289950033,0.008294717,0
0.433357653,0.637574432,0.628608344,0.828221861,0.807977233,0.984457949,0.745993455,0.40696097,0.916936623,0.347749542,0.576605339,0.055985986,0.611993483,0.500777876,0.781682923,0.164854469,0.585804328,0.441408655,0.691269302,0.56869269,0.260056153,0.308348893,0.496802997,0.366467888,0.182752737,0.343499967,0.752536406,0.63502758,0.382333575,0.910574934,0.049998254,0.64097678,0.25154333,0.166590857,0.364693701,0.132278185,0.868586359,0.649704951,0.560468175,0.11042396,0.273118408,0
0.433357653,0.637574432,0.628608344,0.468366841,0.868160668,0.903485085,0.323821042,0.953779717,0.900190566,0.110202034,0.304819458,0.771953373,0.980117291,0.619536641,0.664658226,0.806570675,0.598644529,0.305039945,0.004597297,0.763431375,0.933993416,0.676753354,0.196476006,0.253498905,0.198220054,0.420337388,0.180819169,0.655236073,0.667854183,0.939543203,0.875579065,0.373022702,0.272343725,0.885553729,0.995597281,0.530168427,0.244165802,0.026990835,0.982679396,0.928925283,0.557432531,1
0.433357653,0.637574432,0.628608344,0.766518381,0.540807338,0.920716493,0.428481595,0.061525654,0.307041111,0.24329331,0.430601248,0.291675477,0.533876701,0.751797449,0.749521789,0.021086782,0.778239736,0.326769604,0.050094613,0.188639929,0.545611709,0.933133001,0.957180138,0.164334408,0.223386275,0.01439803,0.425537652,0.433647017,0.74420533,0.962077403,0.693512873,0.307914232,0.726609121,0.527082697,0.990261854,0.471547342,0.139203115,0.201691771,0.164563285,0.184146511,0.328265523,0
0.433357653,0.637574432,0.628608344,0.432359473,0.310399966,0.627045922,0.666415459,0.342911932,0.880333094,0.139087297,0.117996406,0.415444416,0.081601632,0.207033347,0.663664063,0.817190644,0.804210599,0.811065498,0.839645624,0.640023991,0.129848278,0.813767208,0.188188828,0.626330625,0.064818756,0.359239435,0.57042554,0.922592567,0.439976914,0.971351022,0.992157417,0.072723404,0.731507437,0.65199513,0.728956225,0.599958926,0.940527363,0.744395117,0.663283051,0.816195492,0.803609934,1
0.433357653,0.637574432,0.628608344,0.54619063,0.011450261,0.492872077,0.004571518,0.582029036,0.009331946,0.754433106,0.729054507,0.8093606,0.146949952,0.385679478,0.646984731,0.896305244,0.983821936,0.022495166,0.989338931,0.398652706,0.780646896,0.53153283,0.218530383,0.040714629,0.215401412,0.961658069,0.741084749,0.306393353,0.825829248,0.222886228,0.193925949,0.870664519,0.758737729,0.59125077,0.442942558,0.21915851,0.682048308,0.8054124,0.77303685,0.968621509,0.712659646,1
0.433357653,0.637574432,0.628608344,0.766807806,0.804671792,0.219143283,0.244997503,0.945958626,0.158686657,0.90572166,0.574370562,0.107088236,0.157333372,0.178185421,0.999110759,0.107162894,0.972818488,0.801564727,0.721250114,0.211452942,0.869391322,0.758183035,0.737990029,0.602330407,0.166634587,0.412824376,0.415687023,0.557972948,0.651598484,0.259649824,0.500747044,0.596089869,0.032951336,0.425662394,0.048430401,0.874510652,0.699734485,0.876259117,0.279778681,0.485259858,0.835271013,1
0.433357653,0.637574432,0.628608344,0.064886677,0.644118343,0.005898232,0.721579634,0.619232637,0.610126265,0.784874003,0.399585261,0.204557562,0.01855998,0.287923724,0.975606644,0.187057654,0.851263907,0.927405756,0.545370458,0.662787887,0.20973075,0.897807115,0.757759646,0.524714359,0.907100923,0.59744026,0.291474203,0.999130029,0.159763177,0.754864051,0.783210252,0.155300308,0.089433279,0.061443748,0.309156941,0.130371446,0.919662486,0.089561695,0.886044906,0.060472943,0.998095617,0
0.433357653,0.637574432,0.628608344,0.060861116,0.992553179,0.383917612,0.317644577,0.87086487,0.521899109,0.130886344,0.842957679,0.555972895,0.529617865,0.729394058,0.087034265,0.303106788,0.351485863,0.547276382,0.778382894,0.368962766,0.4895368,0.286280798,0.20506161,0.101852065,0.635232957,0.821634022,0.383089476,0.364585461,0.124368938,0.861126184,0.082471315,0.811492052,0.178241353,0.427562918,0.371915714,0.138882548,0.633966653,0.582880751,0.340592457,0.883886835,0.234245129,0
0.433357653,0.637574432,0.628608344,0.151199448,0.298414411,0.17623182,0.382846372,0.0901026,0.732512359,0.46850446,0.823438779,0.160430712,0.616180261,0.504617605,0.302349984,0.023700606,0.244239055,0.528644221,0.914154987,0.836245202,0.286228367,0.243618526,0.120588587,0.638840654,0.342424842,0.337863539,0.91534002,0.864119029,0.064288932,0.368797962,0.104900366,0.422823732,0.391421372,0.335795847,0.662234832,0.966407436,0.118306044,0.900148639,0.878898253,0.233630142,0.370567735,0
0.433357653,0.637574432,0.628608344,0.505250254,0.422772837,0.257347738,0.230155788,0.402481293,0.575927575,0.366135964,0.241645937,0.721138738,0.251471397,0.295507639,0.479811119,0.18345232,0.231228509,0.613482308,0.338670682,0.336887396,0.615130552,0.461989909,0.272142941,0.436839332,0.38915355,0.021057546,0.498074666,0.854175212,0.924009886,0.856770305,0.488835743,0.814379475,0.073501259,0.709955273,0.960628508,0.589156736,0.998346785,0.595532055,0.489312401,0.295853626,0.418995552,0
0.433357653,0.637574432,0.628608344,0.025181983,0.307155905,0.255316057,0.96738524,0.609288045,0.512474953,0.964181069,0.642786721,0.059346197,0.066603192,0.18745746,0.144950441,0.062160846,0.838569997,0.655594735,0.475042501,0.960045326,0.959318313,0.311330719,0.773803925,0.692097803,0.184701644,0.252561273,0.740827928,0.772261468,0.190593634,0.759749043,0.418521953,0.039290542,0.98794489,0.384415957,0.478643053,0.54980494,0.386670201,0.211592058,0.33308823,0.797482048,0.85292318,0
0.433357653,0.637574432,0.628608344,0.425815383,0.378290089,0.745225284,0.807951528,0.781577122,0.861553534,0.70816892,0.213651869,0.855975737,0.221016385,0.752556787,0.177827363,0.612801688,0.64431254,0.071249481,0.72358774,0.962341612,0.732756637,0.578068131,0.648009031,0.234063524,0.139083551,0.524655583,0.119817841,0.779503307,0.718377268,0.745177224,0.382917893,0.177951395,0.899838485,0.640248694,0.525747952,0.920591601,0.127302037,0.24732526,0.748330024,0.08395122,0.057597975,1
0.433357653,0.637574432,0.628608344,0.041617965,0.009279496,0.038876563,0.70338117,0.002017169,0.457508101,0.537792092,0.434687428,0.428797118,0.717955256,0.725672463,0.107069385,0.402567816,0.78642164,0.867680765,0.536595942,0.194088964,0.379470209,0.243167113,0.585926987,0.351624576,0.102680512,0.767992863,0.162781695,0.418062377,0.689526292,0.413888761,0.063680911,0.153295204,0.363742979,0.398345327,0.44851032,0.672147046,0.110366366,0.341808147,0.540173582,0.684564853,0.04410721,0
0.433357653,0.637574432,0.628608344,0.603741958,0.527411134,0.251994653,0.464802814,0.474702425,0.696855866,0.377700284,0.925396248,0.372301968,0.094748113,0.459143671,0.323682011,0.365980404,0.594644276,0.422053027,0.659592247,0.268464868,0.040247335,0.105768203,0.321689215,0.076266785,0.529455636,0.115916527,0.681800601,0.844568856,0.065794124,0.462622164,0.849414041,0.419635825,0.469067171,0.373028577,0.860561453,0.583501143,0.638006278,0.01901169,0.586828201,0.811257694,0.141719761,0
0.433357653,0.637574432,0.628608344,0.831785213,0.912751231,0.240744227,0.652172375,0.233535179,0.833650901,0.569031119,0.174820579,0.660700607,0.082304531,0.5183366,0.187547308,0.116044422,0.198455694,0.713334966,0.80345785,0.57603286,0.651559078,0.130068324,0.0600563,0.136367059,0.344988268,0.995863946,0.68547589,0.876938526,0.493548621,0.386625366,0.847207215,0.321288532,0.583909679,0.303494224,0.574756758,0.887267756,0.249691153,0.144770429,0.620956044,0.994915425,0.813770881,0
0.433357653,0.637574432,0.628608344,0.480533983,0.476384618,0.401135184,0.562205049,0.026714736,0.1769777,0.534124178,0.37428335,0.50444126,0.148240567,0.910640207,0.199567267,0.426666441,0.05478042,0.458595693,0.319523547,0.195098353,0.905517508,0.47267626,0.656365562,0.186441632,0.835882632,0.582124542,0.141375942,0.60077681,0.480676537,0.422690007,0.248694672,0.17335716,0.589936903,0.918495783,0.88873723,0.747489588,0.685278664,0.544127268,0.864078015,0.179613619,0.951034874,0
0.433357653,0.637574432,0.628608344,0.076203423,0.996049012,0.758871313,0.80866449,0.134565006,0.766075279,0.740783664,0.105237885,0.231578518,0.268301213,0.621957322,0.368154861,0.220875216,0.130933828,0.932672699,0.710876891,0.001938289,0.912166321,0.608016472,0.014857055,0.265116201,0.807515699,0.457722774,0.265696732,0.588277524,0.404790834,0.018460664,0.209708584,0.658337107,0.933990338,0.540547046,0.965430592,0.254446178,0.947292833,0.508029057,0.036085804,0.034027023,0.09818695,0
0.433357653,0.637574432,0.628608344,0.691414854,0.292810079,0.308911847,0.258343134,0.528523976,0.026484906,0.505259465,0.740336913,0.596009895,0.102133615,0.168384529,0.303719827,0.69031035,0.399009222,0.268913223,0.371281532,0.833763532,0.304700951,0.359372949,0.767172287,0.961902483,0.647618681,0.264118427,0.28702604,0.271573661,0.350303353,0.969537562,0.924598822,0.28875284,0.351486661,0.655327901,0.372217641,0.059166594,0.478944053,0.68486525,0.423701043,0.177950404,0.367790492,0
0.433357653,0.637574432,0.628608344,0.460867112,0.451133465,0.717347166,0.423053096,0.774348144,0.632233894,0.500351054,0.492091927,0.562644242,0.785451335,0.988614007,0.974891817,0.531852168,0.283744335,0.458653798,0.174487371,0.950234845,0.652544882,0.792983922,0.84127441,0.653535568,0.904648744,0.664321038,0.132144988,0.18860458,0.035838306,0.757705663,0.609853694,0.308506013,0.033277585,0.351428888,0.838038784,0.383576097,0.546903069,0.431677564,0.426688465,0.331522239,0.31531574,1
0.433357653,0.637574432,0.628608344,0.778979986,0.955280026,0.721275854,0.026248002,0.940819705,0.858731285,0.587506382,0.057823362,0.120429191,0.916437644,0.680841159,0.756025479,0.092534473,0.034232147,0.890355896,0.324025236,0.148150315,0.167300708,0.980500378,0.325683128,0.265129663,0.831362516,0.936017843,0.358286387,0.498846414,0.749717744,0.28785485,0.512247264,0.325995893,0.869466718,0.162908962,0.472859712,0.996286247,0.20526621,0.017094098,0.860388995,0.228595243,0.70119988,0
0.433357653,0.637574432,0.628608344,0.053360268,0.663613573,0.801295743,0.299098211,0.641280258,0.529450277,0.376942502,0.889030245,0.365862861,0.248645379,0.215448599,0.389025783,0.443958339,0.002402617,0.847007561,0.974571173,0.789427317,0.835879791,0.661856167,0.652947034,0.063490228,0.93813066,0.618813073,0.219047834,0.073384222,0.803369352,0.910665848,0.947149985,0.669865287,0.568812158,0.752543718,0.55095779,0.240353995,0.149271441,0.051760301,0.260805322,0.997023281,0.364001801,1
0.433357653,0.637574432,0.628608344,0.855056952,0.904037733,0.672793861,0.601872584,0.339099069,0.369793165,0.344098749,0.138981268,0.425808291,0.892209433,0.0931497,0.811277786,0.805108103,0.453499089,0.942415617,0.015280821,0.388376621,0.728754043,0.007948302,0.398080094,0.795117474,0.41105306,0.868702034,0.217991483,0.578059571,0.1152466,0.798667522,0.292609307,0.195242391,0.315839845,0.966451545,0.530438247,0.624226317,0.535398124,0.542245122,0.673473821,0.861280732,0.076497422,0
0.433357653,0.637574432,0.628608344,0.384218016,0.787445603,0.387218333,0.86833105,0.109625124,0.204157045,0.113114811,0.201111801,0.180485345,0.58729868,0.60302115,0.523242527,0.222470373,0.771225768,0.421798827,0.674470683,0.682368616,0.864180303,0.48525665,0.578423598,0.854666077,0.901889722,0.750348271,0.836117591,0.984379408,0.620504752,0.329315516,0.618163535,0.027520266,0.726172562,0.119393055,0.769012992,0.497579157,0.680961925,0.799724121,0.418543579,0.545605162,0.977373498,1
0.433357653,0.637574432,0.628608344,0.467391609,0.686517183,0.028480946,0.654222137,0.829504133,0.948299465,0.019559114,0.906221326,0.97995491,0.550146617,0.762258441,0.767220523,0.747932609,0.732861523,0.653321161,0.926779329,0.613191097,0.658870686,0.190391014,0.131385054,0.733981687,0.821083792,0.493575132,0.715965321,0.050524009,0.264425146,0.223069934,0.077187165,0.588384333,0.819884731,0.301869145,0.287541233,0.752556298,0.931081357,0.476642749,0.814988847,0.761110152,0.724033511,1
0.433357653,0.637574432,0.628608344,0.957791641,0.583705881,0.896253136,0.890703191,0.98810151,0.334385258,0.022814442,0.328228172,0.963618266,0.095964386,0.307774282,0.699306901,0.80681901,0.064122332,0.784109793,0.409269927,0.840676204,0.072236053,0.963626824,0.315453189,0.190277871,0.634561488,0.197818583,0.538562536,0.391771396,0.051557545,0.030522185,0.489654444,0.333263903,0.583654215,0.434467285,0.403345041,0.458130511,0.686737849,0.958453172,0.913810098,0.056178751,0.665435218,0
0.433357653,0.637574432,0.628608344,0.050940463,0.271582426,0.527402911,0.874426933,0.230226447,0.122540574,0.927215402,0.695617365,0.382171337,0.539177111,0.483775796,0.01921565,0.981866704,0.285876394,0.460940106,0.441253038,0.416027757,0.474098749,0.305437532,0.963787472,0.180112499,0.983098313,0.130249015,0.00847634,0.519345255,0.910489216,0.112575431,0.558722643,0.725973217,0.243155124,0.039214564,0.878382481,0.585750696,0.923188841,0.686353381,0.590167408,0.744742276,0.11778224,0
0.433357653,0.637574432,0.628608344,0.546586028,0.34153078,0.78673817,0.97850976,0.398738855,0.002408992,0.834152942,0.096907139,0.36123789,0.556668836,0.037897081,0.729563861,0.451256174,0.895670549,0.368706667,0.533763085,0.730644708,0.475545609,0.059855919,0.727097497,0.557712306,0.089674255,0.516237125,0.177032189,0.125815513,0.411433831,0.019745137,0.436362915,0.275982748,0.595484159,0.379317696,0.023103636,0.140392087,0.618999874,0.135293453,0.926884642,0.730369177,0.53189618,0
0.433357653,0.637574432,0.628608344,0.704318151,0.011433075,0.25093187,0.441549319,0.915668808,0.368857612,0.992013402,0.602229661,0.359427379,0.650229539,0.313131352,0.508895775,0.641486722,0.926198906,0.524786835,0.757920962,0.915251078,0.375183196,0.437970072,0.07141514,0.943742266,0.760092879,0.952667737,0.939940168,0.160864565,0.415957716,0.976253652,0.088300293,0.411980709,0.329412306,0.885292465,0.750999965,0.612682937,0.616487276,0.07959506,0.702959041,0.833949777,0.610266505,1
0.433357653,0.637574432,0.628608344,0.617988025,0.029026666,0.949282565,0.210316743,0.929343554,0.116263154,0.386735078,0.601022258,0.596933512,0.712563598,0.479889758,0.572973555,0.536644232,0.980191909,0.864246924,0.59308976,0.345194693,0.104241015,0.483567798,0.939643966,0.567011409,0.010138543,0.278991575,0.2655652,0.098954121,0.992522857,0.209358609,0.489169822,0.776415286,0.919166656,0.143926054,0.864084084,0.211813211,0.043111718,0.230626153,0.915845457,0.939988879,0.201139977,0
0.433357653,0.637574432,0.628608344,0.452838002,0.407066839,0.368196015,0.913393116,0.227598836,0.474113573,0.601568384,0.315554662,0.697783386,0.104175816,0.436297944,0.087361457,0.354327786,0.623561708,0.249949545,0.672687863,0.135398737,0.23917371,0.484440424,0.343508756,0.448364214,0.918362395,0.028098136,0.066560574,0.776058611,0.222811917,0.567839999,0.266052738,0.760763511,0.742193261,0.993574341,0.605482851,0.240386147,0.617680346,0.057748275,0.143407117,0.847032469,0.097306898,0
